word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
gladan,22,22,6.181818181818182,NA,13,NA,6,Croatian,224755,gladan,Croatian,hungry,1,gladan,22,6,22,6.181818181818182,0,13,0
vuk,18,18,7.166666666666667,3,4,NA,3,Croatian,224755,vuk,Croatian,wolf,3,"vuk, vuka, vuku",22,3.6666666666666665,22,6.722222222222222,3,6,0
pri,3,3,5.333333333333333,1,NA,NA,3,Croatian,224755,pr,Croatian,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
ispod,82,82,6.060975609756097,6,9,23,5,Croatian,224755,ispod,Croatian,under,1,ispod,82,5,82,6.060975609756097,6,9,23
čelo,4,4,5.25,1,1,NA,4,Croatian,224755,čel,Croatian,forehead,2,"čelo, čelu",5,4,5,6.125,1,2,0
jabuku,8,8,4,NA,4,3,6,Croatian,224755,jabuk,Croatian,apple,3,"jabuka, jabuku, jabuke",19,6,19,3.8333333333333335,2,11,3
tate,9,9,8.777777777777779,NA,1,NA,4,Croatian,224755,tat,Croatian,daddy,5,"tata, tati, tatu, tatom, tate",487,4.2,487,8.5,20,124,80
uha,8,8,9,NA,4,NA,3,Croatian,224755,uh,Croatian,ear,4,"uho, uh, uha, uhu",75,2.75,75,4.644767441860465,27,19,18
hlače,13,13,6.230769230769231,NA,4,2,5,Croatian,224755,hlač,Croatian,pants,3,"hlačama, hlače, hlača",16,5.666666666666667,16,7.115384615384615,1,5,2
bombona,7,7,7.142857142857143,NA,4,1,7,Croatian,224755,bombon,Croatian,candy,5,"bombone, bombonija, bombona, bomboni, bombon",34,7.2,34,4.410714285714286,2,24,2
novcem,1,1,10,NA,NA,NA,6,Croatian,224755,novc,Croatian,money,4,"novcem, novce, novaca, novci",24,5.5,24,7.1875,2,11,0
lice,7,7,10.428571428571429,NA,4,NA,4,Croatian,224755,lic,Croatian,face,4,"licu, lice, lici, lica",24,4,24,6.25,0,18,0
čitat,30,30,NA,1,7,2,5,Croatian,224755,čita,Croatian,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.3431323179744235,8,86,8
glave,11,11,7.454545454545454,NA,7,1,5,Croatian,224755,glav,Croatian,head,6,"glavu, glavi, glava, glavom, glave, glavama",151,5.5,151,7.096256684491978,4,88,1
gumb,22,22,7.590909090909091,3,13,2,4,Croatian,224755,gumb,Croatian,button,2,"gumb, gumbe",23,4.5,23,7.795454545454545,3,13,2
vlaka,13,13,5.615384615384615,NA,7,1,5,Croatian,224755,vlak,Croatian,train,4,"vlak, vlaku, vlaka, vlakom",109,5,109,6.082852564102565,6,55,8
baca,22,22,7.863636363636363,NA,5,2,4,Croatian,224755,bac,Croatian,throw,10,"bacio, baciti, bacila, baci, bacim, bacimo, bacili, baca, bacit, bac",316,5,316,6.398111380660538,11,125,46
patki,2,2,17,NA,NA,NA,5,Croatian,224755,patk,Croatian,duck,6,"patka, patki, patku, patko, patak, patke",47,5,47,8.045555555555556,5,25,1
prst,26,26,5.423076923076923,1,15,4,4,Croatian,224755,prst,Croatian,finger,6,"prste, prst, prstima, prstom, prsta, prsti",55,5.333333333333333,55,7.027106227106227,4,24,4
autobus,29,29,3.310344827586207,6,15,3,7,Croatian,224755,autobus,Croatian,bus,3,"autobusu, autobus, autobusom",41,8,41,6.073145245559038,6,21,3
tramvaju,6,6,8.5,NA,5,NA,8,Croatian,224755,tramva,Croatian,tram,4,"tramvaj, tramvaju, tramvaja, tramvajem",33,8,33,6.7897727272727275,3,19,4
gledat,46,46,6.413043478260869,NA,9,NA,6,Croatian,224755,gleda,Croatian,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,7.0026475324429285,68,147,88
prozoru,6,6,NA,1,3,NA,7,Croatian,224755,prozor,Croatian,window,7,"prozor, prozora, prozoru, prozorima, prozore, prozorom, prozori",61,7.285714285714286,61,4.98695652173913,3,26,5
zatvorio,6,6,8.166666666666666,NA,1,3,8,Croatian,224755,zatvori,Croatian,close,9,"zatvoriti, zatvorili, zatvorila, zatvori, zatvorio, zatvorim, zatvorit, zatvorimo, zatvoru",67,8.222222222222221,67,7.386742424242424,3,23,8
knjigom,2,2,8.5,NA,1,NA,7,Croatian,224755,knjig,Croatian,book,5,"knjigu, knjigom, knjiga, knjige, knjigama",61,6.6,61,6.96,1,44,1
avionu,15,15,6.133333333333334,NA,11,NA,6,Croatian,224755,avion,Croatian,airplane,4,"avion, avionu, avionom, aviona",93,6,93,6.933333333333334,9,50,8
žlicu,7,7,4.285714285714286,1,2,2,5,Croatian,224755,žlic,Croatian,spoon,3,"žlicu, žlicom, žlice",17,5.333333333333333,17,4.817460317460317,1,7,4
patku,5,5,5.2,1,1,NA,5,Croatian,224755,patk,Croatian,duck,6,"patka, patki, patku, patko, patak, patke",47,5,47,8.045555555555556,5,25,1
sladoledu,1,1,2,NA,1,NA,9,Croatian,224755,sladoled,Croatian,ice cream,4,"sladoled, sladoleda, sladoledu, sladoledom",40,9,40,3.5226190476190475,5,24,3
spavali,3,3,16.333333333333332,NA,1,NA,7,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavali,3,3,16.333333333333332,NA,1,NA,7,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
slikala,1,1,7,NA,NA,NA,7,Croatian,224755,slika,Croatian,picture,11,"sliku, slikama, slike, slika, slikam, slikaj, sliki, slikala, slikali, slikamo, slikovi",60,6.090909090909091,60,5.431168831168831,6,28,7
meda,1,1,3,NA,NA,1,4,Croatian,224755,med,Croatian,teddybear,7,"medo, med, medi, meda, medu, medom, mede",271,4,271,6.194444444444445,11,113,50
patko,1,1,13,NA,NA,NA,5,Croatian,224755,patk,Croatian,duck,6,"patka, patki, patku, patko, patak, patke",47,5,47,8.045555555555556,5,25,1
olovkom,7,7,7.857142857142857,NA,5,NA,7,Croatian,224755,olovk,Croatian,pen/pencil,4,"olovka, olovku, olovkom, olovke",71,6.25,71,6.6998556998557,6,33,7
keksa,4,4,2.75,1,NA,1,5,Croatian,224755,keks,Croatian,cookie,4,"keksa, keks, keksi, kekse",12,4.75,12,2.2875,2,5,3
stavimo,16,16,7.875,NA,3,NA,7,Croatian,224755,stavi,Croatian,put,9,"stavi, stavila, staviti, stavili, stavit, stavio, stavim, stavimo, stavite",525,6.444444444444445,525,6.560416666666667,15,150,37
tuti,5,5,5.8,NA,4,NA,4,Croatian,224755,tut,Croatian,potty,3,"tutu, tuti, tuta",73,4,73,5.128735632183908,5,46,1
sokom,2,2,3,NA,2,NA,5,Croatian,224755,sok,Croatian,juice,3,"soka, sok, sokom",103,4,103,4.772883597883598,8,57,13
trgat,6,6,6.666666666666667,NA,2,NA,5,Croatian,224755,trga,Croatian,tear,6,"trgala, trgati, trgat, trga, trg, trgaju",32,5,32,6.306060606060606,2,9,0
čokoladu,21,21,6.238095238095238,NA,13,NA,8,Croatian,224755,čokolad,Croatian,chocolate,4,"čokoladu, čokolade, čokolada, čokoladom",54,8.25,54,6.301587301587301,2,31,5
tanjuru,2,2,8,NA,NA,NA,7,Croatian,224755,tanjur,Croatian,plate,5,"tanjur, tanjuru, tanjurom, tanjuri, tanjure",22,7,22,6.355,1,12,1
zvijezde,6,6,5.666666666666667,1,3,NA,8,Croatian,224755,zvijezd,Croatian,star,5,"zvijezde, zvijezda, zvijezdo, zvijezdi, zvijezdu",16,8,16,4.493333333333333,2,6,0
zdjelici,3,3,6,NA,2,1,8,Croatian,224755,zdjelic,Croatian,bowl,4,"zdjelicu, zdjelici, zdjelica, zdjelice",14,8,14,8.222222222222221,0,9,1
zdjelica,1,1,5,NA,1,NA,8,Croatian,224755,zdjelic,Croatian,bowl,4,"zdjelicu, zdjelici, zdjelica, zdjelice",14,8,14,8.222222222222221,0,9,1
medu,21,21,5.333333333333333,2,8,2,4,Croatian,224755,med,Croatian,teddybear,7,"medo, med, medi, meda, medu, medom, mede",271,4,271,6.194444444444445,11,113,50
brat,7,7,12.571428571428571,NA,1,NA,4,Croatian,224755,bra,Croatian,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
knjiga,30,30,6.8,1,26,NA,6,Croatian,224755,knjig,Croatian,book,5,"knjigu, knjigom, knjiga, knjige, knjigama",61,6.6,61,6.96,1,44,1
keks,5,5,2.4,NA,3,2,4,Croatian,224755,keks,Croatian,cookie,4,"keksa, keks, keksi, kekse",12,4.75,12,2.2875,2,5,3
keksi,1,1,2,NA,1,NA,5,Croatian,224755,keks,Croatian,cookie,4,"keksa, keks, keksi, kekse",12,4.75,12,2.2875,2,5,3
sira,7,7,7.142857142857143,1,4,NA,4,Croatian,224755,sir,Croatian,cheese,1,sira,7,4,7,7.142857142857143,1,4,0
spavanja,3,3,NA,1,1,NA,8,Croatian,224755,spavanj,Croatian,nap,2,"spavanje, spavanja",10,8,10,7.857142857142857,1,5,0
tami,4,4,6,NA,NA,4,4,Croatian,224755,tam,Croatian,there,3,"tamo, tam, tami",517,3.6666666666666665,517,5.5,12,148,79
tuta,10,10,3.5,2,7,NA,4,Croatian,224755,tut,Croatian,potty,3,"tutu, tuti, tuta",73,4,73,5.128735632183908,5,46,1
telefonom,4,4,6.5,NA,3,NA,9,Croatian,224755,telefon,Croatian,telephone,4,"telefon, telefonom, telefona, telefonu",41,8,41,6.566666666666666,5,25,3
zeku,2,2,6.5,NA,NA,1,4,Croatian,224755,zek,Croatian,bunny,4,"zeko, zeki, zeku, zeke",71,4,71,5.166666666666667,17,16,16
pile,16,16,3.875,2,11,1,4,Croatian,224755,pi,Croatian,chicken (animal),6,"pila, pile, pio, pi, piu, pili",74,3.3333333333333335,74,5.333946078431373,5,39,3
hodat,4,4,5.5,NA,2,NA,5,Croatian,224755,hoda,Croatian,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
zvijezda,5,5,4.8,NA,2,NA,8,Croatian,224755,zvijezd,Croatian,star,5,"zvijezde, zvijezda, zvijezdo, zvijezdi, zvijezdu",16,8,16,4.493333333333333,2,6,0
kreveta,11,11,7.2727272727272725,NA,7,NA,7,Croatian,224755,krevet,Croatian,bed,4,"krevetu, krevet, kreveta, krevetima",76,7.25,76,5.796676441837732,6,37,2
ručnikom,4,4,5.25,NA,2,NA,8,Croatian,224755,ručnik,Croatian,towel,3,"ručnikom, ručnik, ručnika",12,7,12,3.861111111111111,3,4,0
četka,1,1,6,NA,NA,1,5,Croatian,224755,četk,Croatian,brush (object),2,"četka, četku",2,5,2,3.5,1,0,1
četkicom,2,2,6,NA,1,NA,8,Croatian,224755,četkic,Croatian,toothbrush,1,četkicom,2,8,2,6,0,1,0
otvorila,4,4,5.5,NA,1,1,8,Croatian,224755,otvori,Croatian,open (action),8,"otvorim, otvori, otvoriti, otvorit, otvorila, otvorimo, otvorio, otvore",88,7.125,88,6.863317634746206,5,43,4
otvorimo,2,2,11.5,NA,NA,NA,8,Croatian,224755,otvori,Croatian,open (action),8,"otvorim, otvori, otvoriti, otvorit, otvorila, otvorimo, otvorio, otvore",88,7.125,88,6.863317634746206,5,43,4
kakalo,2,2,5,NA,1,NA,6,Croatian,224755,kaka,Croatian,cacao,12,"kako, kak, kakati, kakaj, kakala, kaka, kakat, kakalo, kakao, kakaa, kakali, kakaju",2308,5.083333333333333,2308,5.043123336291038,114,78,375
čokolade,17,17,NA,2,9,2,8,Croatian,224755,čokolad,Croatian,chocolate,4,"čokoladu, čokolade, čokolada, čokoladom",54,8.25,54,6.301587301587301,2,31,5
pio,12,12,5.5,NA,3,NA,3,Croatian,224755,pi,Croatian,chicken (animal),6,"pila, pile, pio, pi, piu, pili",74,3.3333333333333335,74,5.333946078431373,5,39,3
patak,12,12,5.833333333333333,NA,8,1,5,Croatian,224755,patk,Croatian,duck,6,"patka, patki, patku, patko, patak, patke",47,5,47,8.045555555555556,5,25,1
spavat,15,15,5.8,NA,4,1,6,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavat,15,15,5.8,NA,4,1,6,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
motoru,3,3,4.666666666666667,NA,2,NA,6,Croatian,224755,motor,Croatian,motorcycle,5,"motor, motora, motoru, motore, motori",20,5.8,20,6.147619047619048,2,9,4
krevetić,3,3,NA,1,1,1,8,Croatian,224755,krevetić,Croatian,crib,3,"krevetić, krevetiću, krevetića",14,8.666666666666666,14,6.125,1,8,1
autobusom,1,1,8,NA,1,NA,9,Croatian,224755,autobus,Croatian,bus,3,"autobusu, autobus, autobusom",41,8,41,6.073145245559038,6,21,3
prao,1,1,6,NA,NA,NA,4,Croatian,224755,pra,Croatian,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
topli,1,1,4,NA,1,NA,5,Croatian,224755,topl,Croatian,warm,7,"toplo, toplom, toploj, topli, tople, toplu, topla",16,5.285714285714286,16,7.5,1,7,1
pelenom,1,1,6,NA,1,NA,7,Croatian,224755,pelen,Croatian,diaper,5,"pelenu, pelenom, pelene, pelena, pelenama",60,6.6,60,6.621794871794872,1,39,3
olovke,9,9,6,NA,4,NA,6,Croatian,224755,olovk,Croatian,pen/pencil,4,"olovka, olovku, olovkom, olovke",71,6.25,71,6.6998556998557,6,33,7
zube,4,4,5.75,NA,3,NA,4,Croatian,224755,zub,Croatian,tooth,4,"zube, zubi, zub, zubima",8,4.25,8,10.1875,0,5,0
danu,7,7,10,NA,3,NA,4,Croatian,224755,dan,Croatian,day,6,"dan, dane, dana, danu, danije, dani",133,4.166666666666667,133,5.857534246575343,3,57,1
kuće,17,17,8.117647058823529,NA,11,NA,4,Croatian,224755,kuć,Croatian,house,5,"kuću, kući, kuća, kuće, kućom",164,4.2,164,7.5588235294117645,11,89,3
molila,1,1,22,NA,NA,NA,6,Croatian,224755,moli,Croatian,please,7,"molim, molimo, molila, molit, mol, mola, moli",498,4.714285714285714,498,6.416666666666667,273,24,78
zagrlili,3,3,12.333333333333334,NA,1,1,8,Croatian,224755,zagrli,Croatian,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
puhala,4,4,4.25,NA,2,1,6,Croatian,224755,puha,Croatian,blow,7,"puhao, puhati, puhali, puhale, puhala, puh, puhat",18,5.285714285714286,18,5.416666666666667,0,6,4
brodova,2,2,6.5,NA,NA,NA,7,Croatian,224755,brod,Croatian,boat,6,"brod, brodova, brodu, brodom, broda, brodovi",40,5.666666666666667,40,5.7,5,17,9
ručnik,6,6,3.3333333333333335,3,2,NA,6,Croatian,224755,ručnik,Croatian,towel,3,"ručnikom, ručnik, ručnika",12,7,12,3.861111111111111,3,4,0
ručnika,2,2,3,NA,NA,NA,7,Croatian,224755,ručnik,Croatian,towel,3,"ručnikom, ručnik, ručnika",12,7,12,3.861111111111111,3,4,0
koku,10,10,9.4,NA,NA,NA,4,Croatian,224755,kok,Croatian,hen,5,"koka, koko, koki, koke, koku",53,4,53,6.433763440860215,2,15,9
igračaka,9,9,7.111111111111111,NA,4,NA,8,Croatian,224755,igračk,Croatian,toy (object),5,"igračku, igračke, igračkama, igračka, igračaka",84,7.6,84,6.0476190476190474,2,34,4
muuu,6,6,1.8333333333333333,4,NA,2,4,Croatian,224755,muu,Croatian,moo,2,"mu, muuu",498,3,498,1.8333333333333333,14,17,2
čokolada,15,15,4.666666666666667,NA,9,3,8,Croatian,224755,čokolad,Croatian,chocolate,4,"čokoladu, čokolade, čokolada, čokoladom",54,8.25,54,6.301587301587301,2,31,5
nož,7,7,NA,2,1,1,3,Croatian,224755,nož,Croatian,knife,2,"nož, nožem",8,4,8,7,2,2,1
jest,27,27,8.703703703703704,NA,5,2,4,Croatian,224755,jest,Croatian,eat,2,"jesti, jest",74,4.5,74,7.54334121355398,0,29,2
kiši,12,12,6.666666666666667,1,9,NA,4,Croatian,224755,kiš,Croatian,rain,3,"kiša, kiše, kiši",84,4,84,6.060987976242214,4,33,15
krevetiću,8,8,5.25,NA,4,NA,9,Croatian,224755,krevetić,Croatian,crib,3,"krevetić, krevetiću, krevetića",14,8.666666666666666,14,6.125,1,8,1
njegovom,1,1,8,NA,1,NA,8,Croatian,224755,njegov,Croatian,his,10,"njegova, njegov, njegovom, njegovoj, njegove, njegovo, njegovi, njegovu, njegovog, njegovih",81,7.3,81,10.506592782040352,2,10,3
jastuk,8,8,NA,2,1,2,6,Croatian,224755,jastuk,Croatian,pillow,2,"jastuk, jastukom",9,7,9,6,2,2,2
plaži,6,6,9.666666666666666,NA,3,NA,5,Croatian,224755,plaž,Croatian,beach,2,"plaži, plažu",8,5,8,10.083333333333332,0,3,0
gurali,1,1,8,NA,NA,NA,6,Croatian,224755,gur,Croatian,push,7,"gurala, guram, guraš, gurat, gurati, gurali, gura",28,5.285714285714286,28,7.046825396825397,1,10,3
brodu,6,6,8,NA,3,NA,5,Croatian,224755,brod,Croatian,boat,6,"brod, brodova, brodu, brodom, broda, brodovi",40,5.666666666666667,40,5.7,5,17,9
ljuljački,2,2,3,NA,2,NA,9,Croatian,224755,ljuljačk,Croatian,swing (object),4,"ljuljačka, ljuljački, ljuljačke, ljuljačkama",6,9.5,6,5.75,1,4,0
avionom,6,6,7.333333333333333,NA,3,1,7,Croatian,224755,avion,Croatian,airplane,4,"avion, avionu, avionom, aviona",93,6,93,6.933333333333334,9,50,8
vlakom,8,8,7.375,NA,5,NA,6,Croatian,224755,vlak,Croatian,train,4,"vlak, vlaku, vlaka, vlakom",109,5,109,6.082852564102565,6,55,8
kuhinju,8,8,5.5,NA,2,NA,7,Croatian,224755,kuhinj,Croatian,kitchen,3,"kuhinji, kuhinju, kuhinje",24,7,24,5.904761904761905,1,9,0
djecu,40,40,10.3,NA,14,1,5,Croatian,224755,djec,Croatian,children,6,"djeca, djece, djeco, djecu, djeci, djecom",162,5.166666666666667,162,8.897982804232804,4,62,12
češalj,1,1,1,1,NA,NA,6,Croatian,224755,češalj,Croatian,comb (object),1,češalj,1,6,1,1,1,0,0
pelene,39,39,6.461538461538462,NA,27,1,6,Croatian,224755,pelen,Croatian,diaper,5,"pelenu, pelenom, pelene, pelena, pelenama",60,6.6,60,6.621794871794872,1,39,3
stat,11,11,5.2727272727272725,NA,4,1,4,Croatian,224755,sta,Croatian,stop,6,"sta, stati, stala, stat, stao, stali",57,4.333333333333333,57,7.7400155400155395,1,27,5
rukama,21,21,NA,1,10,NA,6,Croatian,224755,ruk,Croatian,arm,5,"ruke, ruku, ruka, rukama, rukom",178,4.6,178,6.029202279202279,4,98,5
puna,10,10,10.1,NA,NA,4,4,Croatian,224755,pun,Croatian,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.530952380952382,11,34,54
pun,6,6,11.333333333333334,NA,2,NA,3,Croatian,224755,pun,Croatian,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.530952380952382,11,34,54
kekse,2,2,2,1,1,NA,5,Croatian,224755,keks,Croatian,cookie,4,"keksa, keks, keksi, kekse",12,4.75,12,2.2875,2,5,3
pasa,1,1,3,NA,1,NA,4,Croatian,224755,pas,Croatian,dog,7,"pas, pasa, pase, paslo, pasla, pasu, pasli",105,4.285714285714286,105,12.22111480251015,6,30,7
razbili,5,5,11.6,NA,NA,NA,7,Croatian,224755,razbi,Croatian,break,8,"razbiti, razbili, razbit, razbio, razbilo, razbijemo, razbila, razbil",40,6.875,40,7.178968253968254,1,16,2
rukom,26,26,6.576923076923077,NA,18,NA,5,Croatian,224755,ruk,Croatian,arm,5,"ruke, ruku, ruka, rukama, rukom",178,4.6,178,6.029202279202279,4,98,5
sova,5,5,2.8,NA,3,2,4,Croatian,224755,sov,Croatian,owl,1,sova,5,4,5,2.8,0,3,2
bole,11,11,4.454545454545454,NA,7,1,4,Croatian,224755,bol,Croatian,hurt (description),7,"boli, bole, bolit, bolilo, bol, bola, bolila",93,4.571428571428571,93,10.909090909090908,2,42,4
tramvaja,1,1,9,NA,NA,NA,8,Croatian,224755,tramvaj,Croatian,tram,4,"tramvaj, tramvaju, tramvaja, tramvajem",33,8,33,6.7897727272727275,3,19,4
plažu,2,2,10.5,NA,NA,NA,5,Croatian,224755,plaž,Croatian,beach,2,"plaži, plažu",8,5,8,10.083333333333332,0,3,0
bomboni,4,4,2.75,2,2,NA,7,Croatian,224755,bombon,Croatian,candy,5,"bombone, bombonija, bombona, bomboni, bombon",34,7.2,34,4.410714285714286,2,24,2
mačku,38,38,10.947368421052632,1,12,2,5,Croatian,224755,mačk,Croatian,cat,7,"mačku, mačak, mačka, mačkom, mačkova, mačke, mački",177,5.428571428571429,177,9.64063825428957,5,33,28
jastukom,1,1,6,NA,1,NA,8,Croatian,224755,jastuk,Croatian,pillow,2,"jastuk, jastukom",9,7,9,6,2,2,2
šal,3,3,4.666666666666667,NA,3,NA,3,Croatian,224755,šal,Croatian,scarf,3,"šal, šale, šali",8,3.6666666666666665,8,8.555555555555555,0,6,0
skočila,22,22,7.409090909090909,NA,4,5,7,Croatian,224755,skoči,Croatian,jump,8,"skočio, skočiti, skoči, skočit, skočila, skoče, skočili, skočivši",68,6.375,68,6.080741626794259,9,20,12
bubu,6,6,12.5,NA,1,NA,4,Croatian,224755,bub,Croatian,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
metlu,1,1,10,NA,NA,NA,5,Croatian,224755,metl,Croatian,broom,1,metlu,1,5,1,10,0,0,0
zvone,4,4,7.25,NA,NA,NA,5,Croatian,224755,zvon,Croatian,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
drva,10,10,7.6,NA,3,NA,4,Croatian,224755,drv,Croatian,tree,3,"drva, drvo, drvu",22,4,22,9.048484848484849,0,6,0
lijek,2,2,8.5,NA,2,NA,5,Croatian,224755,lijek,Croatian,medicine,2,"lijek, lijekove",4,6.5,4,8,1,2,1
majici,1,1,14,NA,NA,NA,6,Croatian,224755,majic,Croatian,t-shirt,4,"majicu, majice, majica, majici",42,6,42,9.248076923076923,1,16,3
pi,5,5,2,3,1,NA,2,Croatian,224755,pi,Croatian,chicken (animal),6,"pila, pile, pio, pi, piu, pili",74,3.3333333333333335,74,5.333946078431373,5,39,3
pidža,1,1,1,1,NA,NA,5,Croatian,224755,pidž,Croatian,pajamas,2,"pidža, pidžama",2,6,2,1.5,1,1,0
stepenice,11,11,6.181818181818182,1,7,1,9,Croatian,224755,stepenic,Croatian,stairs,4,"stepenicama, stepenici, stepenicu, stepenice",22,9.5,22,5.724025974025974,1,11,1
plesat,4,4,5.5,NA,2,1,6,Croatian,224755,plesa,Croatian,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
bazen,12,12,5.166666666666667,NA,7,NA,5,Croatian,224755,bazen,Croatian,pool,4,"bazen, bazenu, bazenom, bazena",15,6,15,6.791666666666667,0,9,0
bazenu,1,1,5,NA,1,NA,6,Croatian,224755,bazen,Croatian,pool,4,"bazen, bazenu, bazenom, bazena",15,6,15,6.791666666666667,0,9,0
doktora,3,3,9,NA,3,NA,7,Croatian,224755,doktor,Croatian,doctor,3,"doktor, doktora, doktoru",5,6.666666666666667,5,7,0,3,0
pr,2,2,6.5,1,NA,NA,2,Croatian,224755,pr,Croatian,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
prozorima,1,1,4,NA,1,NA,9,Croatian,224755,prozor,Croatian,window,7,"prozor, prozora, prozoru, prozorima, prozore, prozorom, prozori",61,7.285714285714286,61,4.98695652173913,3,26,5
prozore,1,1,4,NA,NA,NA,7,Croatian,224755,prozor,Croatian,window,7,"prozor, prozora, prozoru, prozorima, prozore, prozorom, prozori",61,7.285714285714286,61,4.98695652173913,3,26,5
zima,12,12,6.833333333333333,1,4,2,4,Croatian,224755,zim,Croatian,winter,3,"zimi, zima, zime",15,4,15,15.944444444444445,1,5,2
vrat,12,12,8.416666666666666,NA,7,NA,4,Croatian,224755,vra,Croatian,door,6,"vratima, vrati, vrata, vrat, vratim, vrativši",162,5.833333333333333,162,7.473593073593073,5,68,16
lijekove,2,2,7.5,1,NA,1,8,Croatian,224755,lijek,Croatian,medicine,2,"lijek, lijekove",4,6.5,4,8,1,2,1
bubati,2,2,7.5,NA,1,NA,6,Croatian,224755,buba,Croatian,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
kakao,23,23,5.130434782608695,3,7,NA,5,Croatian,224755,kaka,Croatian,cacao,12,"kako, kak, kakati, kakaj, kakala, kaka, kakat, kakalo, kakao, kakaa, kakali, kakaju",2308,5.083333333333333,2308,5.043123336291038,114,78,375
lopatica,6,6,NA,1,4,NA,8,Croatian,224755,lopatic,Croatian,shovel,6,"lopaticu, lopaticom, lopatom, lopatica, lopata, lopatu",38,7.333333333333333,38,7.992753623188406,1,16,3
kuhinje,2,2,6.5,NA,1,NA,7,Croatian,224755,kuhinj,Croatian,kitchen,3,"kuhinji, kuhinju, kuhinje",24,7,24,5.904761904761905,1,9,0
četku,1,1,1,1,NA,NA,5,Croatian,224755,četk,Croatian,brush (object),2,"četka, četku",2,5,2,3.5,1,0,1
tele,10,10,2.6,4,2,3,4,Croatian,224755,tel,Croatian,calf,1,tele,10,4,10,2.6,4,2,3
dobri,9,9,5.777777777777778,NA,5,NA,5,Croatian,224755,dobr,Croatian,good,8,"dobro, dobra, dobre, dobri, dobrog, dobru, dobroj, dobrom",1151,5.375,1151,7.425238425238425,439,212,282
šale,2,2,9,NA,2,NA,4,Croatian,224755,šal,Croatian,scarf,3,"šal, šale, šali",8,3.6666666666666665,8,8.555555555555555,0,6,0
čarapa,3,3,3,NA,1,2,6,Croatian,224755,čarap,Croatian,sock,3,"čarapa, čarape, čarapi",10,6,10,3.25,2,3,2
grizem,1,1,5,NA,NA,NA,6,Croatian,224755,griz,Croatian,semolina,4,"griz, griza, grizem, grize",8,5,8,4.916666666666666,0,3,3
razbit,8,8,6.875,NA,2,1,6,Croatian,224755,razbi,Croatian,break,8,"razbiti, razbili, razbit, razbio, razbilo, razbijemo, razbila, razbil",40,6.875,40,7.178968253968254,1,16,2
kutija,8,8,4.625,NA,3,1,6,Croatian,224755,kutij,Croatian,box,4,"kutiju, kutija, kutiji, kutije",55,6,55,6.118951612903226,2,29,3
radit,33,33,5.7272727272727275,NA,16,NA,5,Croatian,224755,radi,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
